Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
37590384,Foundations of Flavor: The Noma Guide to Fermentation,René Redzepi,"Redzepi, René",David Zilber,"=""1579657184""","=""9781579657185""",4.0,Artisan,Hardcover,456,2018,2018,2018/11/12,2018/08/18,,,read,"I'm feeling very motivated to ferment things now. It gets a bit repetitive in places, but has lots of really useful practical advice. The table to convert refractometer deltas to ABV was, embarrassingly, a revelation.",,,1,0
18634392,Writing to Learn: How to Write--And Think--Clearly about Any Subject at All,William Zinsser,"Zinsser, William",,"=""""","=""""",0,Harper Paperbacks,Kindle Edition,286,2013,1988,,2018/06/07,to-read,to-read (#316),to-read,,,,0,0
41064,The Penultimate Truth,Philip K. Dick,"Dick, Philip K.",,"=""0575074817""","=""9780575074811""",0,Gollancz,Paperback,191,2005,1964,,2018/10/14,to-read,to-read (#315),to-read,,,,0,0
10903998,The Twisted Worlds of Philip K. Dick: A Reading of Twenty Ontologically Uncertain Novels,Umberto Rossi,"Rossi, Umberto",,"=""0786448830""","=""9780786448838""",0,McFarland & Company,Paperback,316,2011,2011,,2018/10/14,to-read,to-read (#314),to-read,,,,0,0
41019110,It Doesn't Have to Be Crazy at Work,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0008323453""","=""9780008323455""",4.0,HarperCollins,Kindle Edition,245,2018,2018,2018/10/07,2018/08/18,,,read,,,,1,0
35176276,Energy and Civilization: A History,Vaclav Smil,"Smil, Vaclav",,"=""""","=""""",4.0,The MIT Press,Kindle Edition,733,2017,2017,2018/09/25,2018/03/17,,,read,,,,1,0
34848154,Old Man And The Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",5.0,Grapevine,Kindle Edition,112,2016,1952,2018/08/19,2018/03/13,,,read,,,,1,0
22877561,Anatomy for Interior Designers,Julius Panero,"Panero, Julius",Nino Repetto,"=""0823070263""","=""9780823070268""",0,Whitney Library of Design,Hardcover,146,1962,1948,,2018/08/18,to-read,to-read (#313),to-read,,,,0,0
17316544,Remote: Office Not Required,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0804137501""","=""9780804137508""",4.0,Crown Currency,Hardcover,256,2013,2013,,2018/08/18,,,read,,,,1,0
3128371,The Gallic War,Gaius Julius Caesar,"Caesar, Gaius Julius","Carolyn J. Hammond, Aulus Hirtius","=""0199540268""","=""9780199540266""",5.0,Oxford University Press,Paperback,320,2008,-50,2018/08/18,2018/07/03,,,read,,,,1,0
2291487,Food in History,Reay Tannahill,"Tannahill, Reay",,"=""0812814371""","=""9780812814378""",5.0,Stein and Day,Hardcover,448,1973,1973,2018/06/24,2018/04/15,,,read,,,,1,0
36330113,On the Shortness of Life,Seneca,"Seneca, Seneca",A. Stewart,"=""""","=""""",5.0,LRP,Kindle Edition,31,2017,49,2018/06/07,2018/04/02,,,read,,,,1,0
22462209,MaddAddam (The Maddaddam Trilogy #3),Margaret Atwood,"Atwood, Margaret",,"=""0748130195""","=""9780748130191""",5.0,Virago,Kindle Edition,497,2014,2013,2018/06/04,2018/05/25,,,read,,,,1,0
11138296,"The Year of the Flood  (MaddAddam, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5.0,Hachette Digital,ebook,529,2010,2009,2018/05/24,2018/01/26,,,read,,,,1,0
1111741,"George's Secret Key to the Universe (George, #1)",Lucy Hawking,"Hawking, Lucy",Stephen W. Hawking,"=""1416954627""","=""9781416954620""",0,Simon & Schuster Books for Young Readers,Hardcover,297,2007,2007,,2018/04/18,,,read,,,,1,0
26893754,A Super Upsetting Cookbook About Sandwiches,Tyler Kord,"Kord, Tyler",William Wegman,"=""0804186413""","=""9780804186414""",5.0,Clarkson Potter,Hardcover,192,2016,2016,2018/04/03,2018/03/29,,,read,"I actually read this like a novel, in a cafe",,,1,0
21900210,Social Physics: how good ideas spread — the lessons from a new science,Alex Pentland,"Pentland, Alex",,"=""1925113140""","=""9781925113143""",4.0,Scribe,Kindle Edition,300,2014,2014,2018/04/03,2016/10/12,,,read,,,,1,0
356768,Larry's Party,Carol Shields,"Shields, Carol",,"=""0679309519""","=""9780679309512""",0,Vintage Canada,Paperback,352,1998,1997,,2018/04/01,to-read,to-read (#312),to-read,,,,0,0
11218608,Alias Grace,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5.0,Virago,ebook,564,2009,1996,2018/04/01,2018/04/01,,,read,,,,1,0
16149296,On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,"Zinsser, William",,"=""""","=""""",5.0,Harper Perennial,Kindle Edition,303,2012,1976,2018/03/26,2018/03/05,,,read,,,,1,0
18936229,The Lessons of History,Will Durant,"Durant, Will",Ariel Durant,"=""""","=""""",4.0,Simon & Schuster,Kindle Edition,128,2012,1968,2018/03/21,2017/10/13,,,read,,,,1,0
9385109,Fix the Pumps,Darcy S. O'Neil,"O'Neil, Darcy S.",,"=""0981175910""","=""9780981175911""",0,Art of Drink,Paperback,196,2010,2010,,2018/03/17,to-read,to-read (#311),to-read,,,,0,0
25984055,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",5.0,Orion,Kindle Edition,124,2015,1971,2018/03/05,2018/02/26,,,read,,,,1,0
23210717,Surely You're Joking Mr Feynman: Adventures of a Curious Character,Richard P. Feynman,"Feynman, Richard P.",Edward Hutchings,"=""""","=""""",0,Vintage Digital,Kindle Edition,358,2014,1985,,2016/05/10,to-read,to-read (#228),to-read,,,,0,0
11323604,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""""","=""""",5.0,Gateway,ebook,680,2010,1965,2018/02/17,2018/02/17,,,read,,,,1,0
6748565,Stretching Scientifically,Thomas Kurz,"Kurz, Thomas",,"=""0940149257""","=""9780940149250""",0,Stadion Pub,Paperback,96,1987,1987,,2013/04/21,to-read,to-read (#25),to-read,,,,0,0
23265865,The Amazons: Lives and Legends of Warrior Women Across the Ancient World,Adrienne Mayor,"Mayor, Adrienne",,"=""""","=""""",0,Princeton University Press,Kindle Edition,530,2014,2014,,2014/12/31,"to-read, on-hold","to-read (#296), on-hold (#4)",to-read,,,,0,0
11193368,The Innovator's Dilemma: When New Technologies Cause Great Firms to Fail (Management of Innovation and Change),Clayton M. Christensen,"Christensen, Clayton M.",,"=""""","=""""",0,,Kindle Edition,237,,1997,,2014/12/31,"to-read, on-hold","to-read (#297), on-hold (#3)",to-read,,,,0,0
29822915,More Than Two: A Practical Guide to Ethical Polyamory (More Than Two Essentials),Franklin Veaux,"Veaux, Franklin",Eve Rickert,"=""0991399722""","=""9780991399727""",0,Thornapple Press,Kindle Edition,506,2014,2014,,2017/10/13,"to-read, on-hold","to-read (#310), on-hold (#2)",to-read,,,,0,0
9544317,Moltke on the Art of War: Selected Writings,Helmuth Karl Bernhard von Moltke,"Moltke, Helmuth Karl Bernhard von","Daniel J. Hughes, Harry Bell","=""0307538516""","=""9780307538512""",4.0,,Kindle Edition,290,,1993,,2016/05/10,"to-read, on-hold","to-read (#308), on-hold (#1)",to-read,,,,0,0
11149411,"Oryx and Crake (MaddAddam Trilogy, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5.0,Virago,ebook,402,2009,2003,2018/01/26,2018/01/19,,,read,,,,1,0
34309015,"La Belle Sauvage (The Book of Dust, #1)",Philip Pullman,"Pullman, Philip",,"=""""","=""""",5.0,RHCP Digital,Kindle Edition,560,2017,2017,2018/01/19,2018/01/14,,,read,,,,1,0
27864449,His Dark Materials,Philip Pullman,"Pullman, Philip",,"=""""","=""""",5.0,RHCP Digital,Kindle Edition,946,2015,2000,2018/01/14,2018/01/14,,,read,,,,1,0
15835854,"Bring Up the Bodies (Thomas Cromwell, #2)",Hilary Mantel,"Mantel, Hilary",,"=""""","=""""",5.0,Fourth Estate,ebook,436,2012,2012,2018/01/14,2017/11/29,,,read,,,,1,0
11046892,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,"Mantel, Hilary",,"=""""","=""""",5.0,Fourth Estate,ebook,653,2009,2009,2017/11/29,2017/11/03,,,read,,,,1,0
23477701,Letters From A Stoic: Epistulae Morales AD Lucilium (Illustrated. Newly revised text. Includes Image Gallery + Audio): All Three Volumes,Seneca,"Seneca, Seneca",,"=""""","=""""",0,Enhanced Media,Kindle Edition,573,2014,64,,2016/05/10,to-read,to-read (#234),to-read,,,,0,0
12748281,Letters from a Stoic,Seneca,"Seneca, Seneca",,"=""""","=""""",0,,Kindle Edition,527,,64,,2016/05/10,to-read,to-read (#260),to-read,,,,0,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",5.0,Penguin Books,Paperback,254,2006,180,2017/10/29,2017/10/27,,,read,,,,1,0
13163263,"Tempo: Timing, Tactics and Strategy in Narrative-Driven Decision-Making",Venkatesh G. Rao,"Rao, Venkatesh G.",,"=""""","=""""",4.0,,Kindle Edition,217,,2011,2017/10/23,2016/05/10,,,read,,,,1,0
25650485,What to Think About Machines That Think: Today's Leading Thinkers on the Age of Machine Intelligence – Essays on Artificial Intelligence and Human Destiny (Edge Question Book 19),John Brockman,"Brockman, John",,"=""""","=""""",0,Harper Perennial,Kindle Edition,576,2015,2015,,2016/05/10,to-read,to-read (#251),to-read,,,,0,0
17934759,Codex Seraphinianus,Luigi Serafini,"Serafini, Luigi",,"=""0847842134""","=""9780847842131""",4.0,Rizzoli,Hardcover,396,2013,1981,,2014/12/31,,,read,,,,1,0
20744863,The Cucumber Book: Behaviour-Driven Development for Testers and Developers (Pragmatic Programmers),Matt Wynne,"Wynne, Matt",Aslak Hellesoy,"=""193778598X""","=""9781937785987""",4.0,Pragmatic Bookshelf,Kindle Edition,336,2012,2011,2015/05/10,2014/12/31,,,read,,,,1,0
24968626,"Crux (Nexus, #2)",Ramez Naam,"Naam, Ramez",,"=""1942948018""","=""9781942948018""",4.0,,Kindle Edition,464,2015,2013,2016/05/01,2016/06/01,,,read,,,,1,0
21449081,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Fyodor Dostoyevsky, Oliver Ready","=""0141956968""","=""9780141956961""",5.0,Penguin,Kindle Edition,731,2014,1866,2017/07/18,2017/07/18,,,read,,,,1,0
34677510,"The Rise and Fall of D.O.D.O. (D.O.D.O., #1)",Neal Stephenson,"Stephenson, Neal",Nicole Galland,"=""""","=""""",5.0,The Borough Press,ebook,769,2017,2017,2017/07/18,2017/06/28,,,read,,,,1,0
8521856,The Secret History of the Mongol Queens: How the Daughters of Genghis Khan Rescued His Empire,Jack Weatherford,"Weatherford, Jack",,"=""""","=""""",5.0,Crown,Kindle Edition,338,2010,2010,2017/07/12,2017/07/04,,,read,,,,1,0
29511043,Ghost Fleet: A Novel of the Next World War,P.W. Singer,"Singer, P.W.",August Cole,"=""""","=""""",4.0,,Kindle Edition,447,2016,2015,2017/07/09,2017/07/09,,,read,,,,1,0
18869177,Lying,Sam Harris,"Harris, Sam",,"=""""","=""""",0,Four Elephants Press,Kindle Edition,83,2013,2011,,2013/04/19,to-read,to-read (#12),to-read,,,,0,0
33132692,Tonic Water AKA G&T WTF,Camper English,"English, Camper",,"=""""","=""""",5.0,Alcademics,Kindle Edition,85,2016,,2017/06/25,2017/06/24,,,read,,,,1,0
30223880,Archangel #1,William Gibson,"Gibson, William",,"=""""","=""""",4.0,IDW,Kindle Edition,48,2016,2016,2017/06/18,2017/06/18,,,read,,,,1,0
11213969,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""0316171174""","=""9780316171175""",5.0,,Kindle Edition,545,,1987,2017/05/06,2017/04/25,,,read,,,,1,0
23433029,The Voyage of the Beagle (Illustrated) (Annotated),Charles Darwin,"Darwin, Charles",,"=""""","=""""",0,,Kindle Edition,622,2014,1839,,2016/05/10,to-read,to-read (#249),to-read,,,,0,0
4755163,George's Secret Key to the Universe,Lucy Hawking,"Hawking, Lucy",Stephen W. Hawking,"=""055255958X""","=""9780552559584""",4.0,Corgi Childrens,Paperback,352,2008,2007,2017/05/11,2017/05/11,to-read,to-read (#309),to-read,,,,1,0
26802163,The Natural Way of Things,Charlotte  Wood,"Wood, Charlotte",,"=""1925268314""","=""9781925268317""",4.0,Allen & Unwin,Kindle Edition,320,2015,2015,2017/04/26,2017/04/25,,,read,,,,1,0
2298230,Japanese Graphics Now!,Julius Wiedermann,"Wiedermann, Julius",Gisela Kozak,"=""3822825891""","=""9783822825891""",0,Taschen,Paperback,608,2003,2003,,2014/06/13,,,read,,,,1,0
32144990,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""1408887029""","=""9781408887028""",5.0,Bloomsbury Publishing,Kindle Edition,256,2016,2017,2017/03/21,2017/03/20,,,read,,,,1,0
31380409,"Prelude to Foundation (Foundation, #6)",Isaac Asimov,"Asimov, Isaac",,"=""0008117489""","=""9780008117481""",5.0,Harper Voyager UK,Paperback,402,2016,1988,2017/02/25,2017/02/24,,,read,,,,1,0
32951956,Raised on Ritalin,Tyler Page,"Page, Tyler",,"=""0972080163""","=""9780972080163""",5.0,dementian comics,Paperback,399,2016,,2017/02/17,2017/01/14,,,read,,,,1,0
11890817,Distrust That Particular Flavor,William Gibson,"Gibson, William",,"=""039915843X""","=""9780399158438""",0,G.P. Putnam's Sons,Hardcover,255,2012,2012,,2017/01/15,to-read,to-read (#307),to-read,,,,0,0
161849,Chocky,John Wyndham,"Wyndham, John",,"=""0140031219""","=""9780140031218""",0,Penguin,Mass Market Paperback,154,1970,1968,,2017/01/15,to-read,to-read (#306),to-read,,,,0,0
31863205,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,"Ferriss, Timothy",,"=""""","=""""",0,Ebury Digital,Kindle Edition,706,2016,2016,,2017/01/12,to-read,to-read (#305),to-read,,,,0,0
26218063,"Stoic Six Pack 5: The Cynics: An Introduction to Cynic Philosophy/The Moral Sayings of Publius Syrus/Life of Antisthenes/The Symposium, Book 4/Life of Diogenes/Life of Crates",Diogenes Laertius,"Laertius, Diogenes","Publilius Syrus, Xenophon, John MacCunn, Henry Graham Dakyns, Charles Duke Yonge","=""""","=""""",0,,Kindle Edition,96,2015,2015,,2017/01/12,to-read,to-read (#304),to-read,,,,0,0
17448350,City 2.0: The Habitat of the Future and How to Get There,TED Books,"Books, TED",,"=""1937382311""","=""9781937382315""",0,TED Conferences,Kindle Edition,119,2013,2013,,2017/01/12,to-read,to-read (#303),to-read,,,,0,0
23197269,Aurora,Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0316098108""","=""9780316098106""",4.0,Orbit,Hardcover,466,2015,2015,2017/01/12,2017/01/09,,,read,,,,1,0
558067,Introducing Fractal Geometry,Nigel Lesmoir-Gordon,"Lesmoir-Gordon, Nigel",Ralph Edney,"=""1840467134""","=""9781840467130""",4.0,"Icon,Totem Books",Paperback,176,2006,1996,,2014/06/13,,,read,,,,1,0
2333,Farmer Giles of Ham,J.R.R. Tolkien,"Tolkien, J.R.R.","Christina Scull, Wayne G. Hammond","=""0618009361""","=""9780618009367""",5.0,William Morrow,Hardcover,127,1999,1949,2017/01/09,2014/09/09,,,read,,,,1,0
20336279,"Siege Perilous (Foreworld, #5)",E.D. deBirmingham,"deBirmingham, E.D.",,"=""1477867597""","=""9781477867594""",0,47North,Kindle Edition,410,2014,2014,2016/06/01,2016/05/10,,,read,,,,1,0
18652331,"Katabasis (Foreworld, #4)",Joseph Brassey,"Brassey, Joseph","Cooper Moo, Mark Teppo, Angus Trim","=""1477898212""","=""9781477898215""",4.0,47North,Kindle Edition,424,2013,2013,2016/05/12,2016/05/10,,,read,,,,1,0
13665175,"The Mongoliad: Book Two (Foreworld, #2)",Neal Stephenson,"Stephenson, Neal","Erik Bear, Greg Bear, Joseph Brassey, Nicole Galland, Cooper Moo, Mark Teppo, Mike Grell","=""1612187455""","=""9781612187457""",4.0,47North,Kindle Edition,464,2012,2012,2015/02/28,2014/12/31,,,read,,,,1,0
16059493,"The Mongoliad: Book Three (Foreworld, #3)",Neal Stephenson,"Stephenson, Neal","Greg Bear, Mark Teppo, Nicole Galland, Erik Bear, Joseph Brassey, Cooper Moo, Mike Grell","=""""","=""""",4.0,47North,ebook,804,2013,2013,2016/05/20,2014/12/31,,,read,,,,1,0
28420702,The Course of Love,Alain de Botton,"Botton, Alain de",,"=""""","=""""",5.0,Penguin,Kindle Edition,227,2016,2016,2016/10/20,2016/10/12,,,read,,,,1,0
31195557,The Power,Naomi Alderman,"Alderman, Naomi",,"=""""","=""""",5.0,Penguin,Kindle Edition,328,2016,2016,2016/12/25,2016/12/25,,,read,,,,1,0
17290330,How Not to Be a D*ck: An Everyday Etiquette Guide,Meghan Doherty,"Doherty, Meghan",,"=""1936976021""","=""9781936976027""",4.0,Zest Books ™,Hardcover,192,2013,2013,2016/12/30,2016/12/30,,,read,,,,1,0
17329426,How Not to Be a Dick: An Everyday Etiquette Guide,Meghan Doherty,"Doherty, Meghan",,"=""1936976129""","=""9781936976126""",4.0,Zest Books (Tm),Kindle Edition,192,2013,2013,,2014/09/09,to-read,to-read (#189),to-read,,,,0,0
7439970,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5.0,Vintage Digital,ebook,325,2012,1985,2016/12/22,2016/12/14,,,read,,,,1,0
29369422,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5.0,Vintage Digital,Kindle Edition,513,2016,2015,2016/12/19,2016/10/12,,,read,,,,1,0
8125726,The Goal: A Process of Ongoing Improvement,Eliyahu M. Goldratt,"Goldratt, Eliyahu M.",Jeff Cox,"=""""","=""9780884272748""",5.0,North River Press,Kindle Edition,362,2014,,2016/11/13,2016/11/12,,,read,,,,1,0
18658803,The Circle,Dave Eggers,"Eggers, Dave",,"=""0241967554""","=""9780241967553""",0,Penguin,Kindle Edition,504,2013,2013,2015/01/01,2014/12/31,,,read,,,,1,0
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""""","=""""",5.0,W. W. Norton & Company,Paperback,192,1986,1962,1996/01/01,2013/04/19,,,read,,,,1,0
5550,Perfectly Reasonable Deviations (from the Beaten Track): The Letters of Richard P. Feynman,Richard P. Feynman,"Feynman, Richard P.","Michelle Feynman, Timothy Ferris","=""0738206369""","=""9780738206363""",5.0,Basic Books,cloth,486,2005,2004,2011/01/01,2014/06/13,,,read,,,,1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",5.0,Crown,Hardcover,342,2006,2006,2010/01/01,2013/04/19,,,read,,,,1,0
25400395,"Ancillary Mercy (Imperial Radch, #3)",Ann Leckie,"Leckie, Ann",,"=""""","=""""",4.0,Orbit,Kindle Edition,354,2015,2015,2016/11/02,2016/11/02,,,read,,,,1,0
20706284,Ancillary Sword (Imperial Radch #2),Ann Leckie,"Leckie, Ann",,"=""0316246654""","=""9780316246651""",4.0,Orbit,Paperback,359,2014,2014,2016/10/30,2016/10/30,,,read,,,,1,0
9534,"Shadow of the Hegemon (The Shadow Series, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812565959""","=""9780812565959""",4.0,Tor Books,Mass Market Paperback,451,2001,2000,2016/06/01,2016/05/10,,,read,,,,1,0
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",4.0,Tor Books,Mass Market Paperback,382,1994,1986,2016/06/01,2016/05/10,,,read,,,,1,0
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",4.0,Starscape,Paperback,469,2002,1999,2016/06/01,2016/05/10,,,read,,,,1,0
862540,The Kindness of Women,J.G. Ballard,"Ballard, J.G.",,"=""0156471140""","=""9780156471145""",5.0,Harcourt,Paperback,352,1993,1991,2016/08/01,2016/07/30,,,read,,,,1,0
8695,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5.0,Del Rey,Paperback,250,2005,1980,2016/10/01,2016/09/30,,,read,,,,1,0
8694,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,"=""0345418905""","=""9780345418906""",5.0,Random House Worlds,Paperback,224,1997,1982,2016/10/01,2016/09/30,,,read,,,,1,0
8698,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,"Adams, Douglas",,"=""0330491237""","=""9780330491235""",5.0,Non Basic Stock Line,Paperback,167,2002,1984,2016/10/01,2016/09/30,,,read,,,,1,0
360,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5.0,Ballantine / Del Rey / Fawcett / Ivy,Mass Market Paperback,240,2000,1992,2016/10/01,2016/09/30,,,read,,,,1,0
18581676,Be Slightly Evil: A Playbook for Sociopaths (Ribbonfarm Roughs),Venkatesh G. Rao,"Rao, Venkatesh G.",,"=""098270304X""","=""""",4.0,"Ribbonfarm, Inc.",Kindle Edition,231,2013,2013,2016/02/01,2016/05/10,,,read,,,,1,0
24155036,Information Doesn't Want to Be Free: Laws for the Internet Age,Cory Doctorow,"Doctorow, Cory",,"=""""","=""""",4.0,McSweeney's,Kindle Edition,192,2014,2014,2016/10/01,2016/05/10,,,read,,,,1,0
25870748,The Complete Hitchhiker's Guide to the Galaxy: The Trilogy of Five,Douglas Adams,"Adams, Douglas",,"=""1743540191""","=""9781743540190""",5.0,Tor UK,Kindle Edition,946,2012,1979,2016/10/01,2016/09/29,,,read,,,,1,0
23205111,Cimarronin: A Samurai in New Spain #1,Neal Stephenson,"Stephenson, Neal","Charles C. Mann, Mark Teppo, Ellis Amdur, Robert Sammelin","=""1477876081""","=""9781477876084""",0,Jet City Comics,Kindle Edition,26,2014,2014,2016/08/15,2016/07/30,,,read,,,,1,0
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5.0,Del Rey Books,Mass Market Paperback,216,2005,1979,2016/10/01,2016/09/30,,,read,,,,1,0
18626964,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",,"=""""","=""""",5.0,Orbit,Kindle Edition,432,2013,2013,2016/10/23,2016/10/24,,,read,,,,1,0
17027771,The Aspern Papers,Henry James,"James, Henry",,"=""""","=""""",5.0,,Kindle Edition,107,2012,1888,2016/10/27,2016/10/24,,,read,,,,1,0
8244656,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Chris Riddell,"=""""","=""""",4.0,Bloomsbury,Kindle Edition,305,2009,2008,,2016/05/10,,,read,,,,1,0
30129732,Complexity: The Emerging Science at the Edge of Order and Chaos,M. Mitchell Waldrop,"Waldrop, M. Mitchell",,"=""""","=""""",0,,Kindle Edition,384,2016,1992,,2016/10/12,to-read,to-read (#301),to-read,,,,0,0
30307982,The Art Of Less Doing: One Entrepreneur's Formula for a Beautiful Life,Ari R. Meisel,"Meisel, Ari R.",,"=""161961443X""","=""9781619614437""",0,Lioncrest Publishing,Kindle Edition,152,2016,,,2016/10/12,to-read,to-read (#302),to-read,,,,0,0
70253,Cocaine Nights,J.G. Ballard,"Ballard, J.G.",,"=""1582430179""","=""9781582430171""",5.0,Counterpoint,Paperback,328,1999,1996,2016/10/04,2016/10/02,,,read,,,,1,0
20763766,Information Doesn't Want to Be Free: Laws for the Internet Age,Cory Doctorow,"Doctorow, Cory","Neil Gaiman, Amanda Palmer","=""1940450284""","=""9781940450285""",4.0,McSweeneys Books,Hardcover,162,2014,2014,2016/10/02,2016/09/30,,,read,,,,1,0
24968342,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",,"=""194294800X""","=""9781942948001""",0,Angry Robot,Kindle Edition,404,2019,2012,2016/05/01,2016/05/10,,,read,,,,1,0
