,id,book,rating,started_at,read_at,date_added,date_updated,url,title,author_1_id,author_1_name,dt_updated,dt_started_at,dt_read_at,dt_added,html_link
49,3394612637,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '2767052')])), ('isbn', '0439023483'), ('isbn13', '9780439023481'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '153490')])), ('uri', 'kca://book/amzn1.gr.book.v1.YaoKZD8xVx72w5T1ZgR1YQ'), ('title', 'The Hunger Games (The Hunger Games, #1)'), ('title_without_series', 'The Hunger Games'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/2767052-the-hunger-games'), ('num_pages', '374'), ('format', 'Hardcover'), ('edition_information', 'First Edition'), ('publisher', 'Scholastic Press'), ('publication_day', '14'), ('publication_year', '2008'), ('publication_month', '9'), ('average_rating', '4.33'), ('ratings_count', '6225777'), ('description', ""<b>WINNING MEANS FAME AND FORTUNE.<br />LOSING MEANS CERTAIN DEATH.<br />THE HUNGER GAMES HAVE BEGUN. . . .</b><br /><br />In the ruins of a place once known as North America lies the nation of Panem, a shining Capitol surrounded by twelve outlying districts. The Capitol is harsh and cruel and keeps the districts in line by forcing them all to send one boy and once girl between the ages of twelve and eighteen to participate in the annual Hunger Games, a fight to the death on live TV.<br /><br />Sixteen-year-old Katniss Everdeen regards it as a death sentence when she steps forward to take her sister's place in the Games. But Katniss has been close to dead before—and survival, for her, is second nature. Without really meaning to, she becomes a contender. But if she is to win, she will have to start making choices that weight survival against humanity and life against love.""), ('authors', OrderedDict([('author', OrderedDict([('id', '153394'), ('name', 'Suzanne Collins'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_200x266-3061b784cc8e7f021c6430c9aba94587.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png')])), ('link', 'https://www.goodreads.com/author/show/153394.Suzanne_Collins'), ('average_rating', '4.26'), ('ratings_count', '11470751'), ('text_reviews_count', '403047')]))])), ('published', '2008'), ('work', OrderedDict([('id', '2792775'), ('uri', 'kca://work/amzn1.gr.work.v1.qDM8aVuWTQKRymQBUS02og')]))])",4,,,Tue Jun 16 00:48:24 -0700 2020,Thu Jul 09 19:16:40 -0700 2020,https://www.goodreads.com/review/show/3394612637,The Hunger Games,153394,Suzanne Collins,2020-07-09,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394612637'>The Hunger Games</a></td></tr>
50,3394611661,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '5659')])), ('isbn', '0143039091'), ('isbn13', '9780143039099'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '3671')])), ('uri', 'kca://book/amzn1.gr.book.v1.Y6Tj1XDUHYcT9fle4yewtg'), ('title', 'The Wind in the Willows'), ('title_without_series', 'The Wind in the Willows'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423183570l/5659._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423183570l/5659._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows'), ('num_pages', '197'), ('format', 'Paperback'), ('edition_information', 'Penguin Classics'), ('publisher', 'Penguin Books'), ('publication_day', '27'), ('publication_year', '2005'), ('publication_month', '10'), ('average_rating', '3.99'), ('ratings_count', '173566'), ('description', '""There is nothing half so much worth doing as simply messing around in boats.""<br /><br />When Mole flees his little underground home he discovers new friends and adventures with Raj, Toad and Badger.<br /><br />This much-loved story has been carefully retold for young children to enjoy. With beautiful illustrations throughout, it provides the perfect introduction to a classic tale.'), ('authors', OrderedDict([('author', OrderedDict([('id', '3843'), ('name', 'Kenneth Grahame'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1201018750p5/3843.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1201018750p2/3843.jpg')])), ('link', 'https://www.goodreads.com/author/show/3843.Kenneth_Grahame'), ('average_rating', '3.99'), ('ratings_count', '184697'), ('text_reviews_count', '6760')]))])), ('published', '2005'), ('work', OrderedDict([('id', '1061285'), ('uri', 'kca://work/amzn1.gr.work.v1.yTxsyacrG8lEOhoyMEh2aw')]))])",4,,,Tue Jun 16 00:46:59 -0700 2020,Tue Jun 16 00:46:59 -0700 2020,https://www.goodreads.com/review/show/3394611661,The Wind in the Willows,3843,Kenneth Grahame,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394611661'>The Wind in the Willows</a></td></tr>
51,3394611460,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '1852')])), ('isbn', '0439227143'), ('isbn13', '9780439227148'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '7861')])), ('uri', 'kca://book/amzn1.gr.book.v1.N3Hj-jJMvOmCMWeUygmRPw'), ('title', 'The Call of the Wild'), ('title_without_series', 'The Call of the Wild'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452291694l/1852._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452291694l/1852._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild'), ('num_pages', '172'), ('format', 'Mass Market Paperback'), ('edition_information', None), ('publisher', 'Scholastic'), ('publication_day', '1'), ('publication_year', '2001'), ('publication_month', '1'), ('average_rating', '3.87'), ('ratings_count', '330428'), ('description', ""First published in 1903, <i>The Call of the Wild</i> is regarded as Jack London's masterpiece. Based on London's experiences as a gold prospector in the Canadian wilderness and his ideas about nature and the struggle for existence, <i>The Call of the Wild</i> is a tale about unbreakable spirit and the fight for survival in the frozen Alaskan Klondike.""), ('authors', OrderedDict([('author', OrderedDict([('id', '1240'), ('name', 'Jack London'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1508674808p5/1240.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1508674808p2/1240.jpg')])), ('link', 'https://www.goodreads.com/author/show/1240.Jack_London'), ('average_rating', '3.96'), ('ratings_count', '732793'), ('text_reviews_count', '26235')]))])), ('published', '2001'), ('work', OrderedDict([('id', '3252320'), ('uri', 'kca://work/amzn1.gr.work.v1.nZyZdlJnNCISNRPQkGznZw')]))])",3,,,Tue Jun 16 00:46:42 -0700 2020,Tue Jun 16 00:46:42 -0700 2020,https://www.goodreads.com/review/show/3394611460,The Call of the Wild,1240,Jack London,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394611460'>The Call of the Wild</a></td></tr>
52,3394611085,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '295')])), ('isbn', '0753453800'), ('isbn13', '9780753453803'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '7137')])), ('uri', 'kca://book/amzn1.gr.book.v1.NMDBN_fq2yR6xaC4HcPWOw'), ('title', 'Treasure Island'), ('title_without_series', 'Treasure Island'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909l/295._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909l/295._SX50_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/295.Treasure_Island'), ('num_pages', '311'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Kingfisher'), ('publication_day', '15'), ('publication_year', '2001'), ('publication_month', '9'), ('average_rating', '3.83'), ('ratings_count', '390559'), ('description', '""For sheer storytelling delight and pure adventure, <i>Treasure Island</i> has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the novel creates scenes and characters that have fired the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring. Designed to forever kindle a dream of high romance and distant horizons, <i>Treasure Island</i> is, in the words of G. K. Chesterton, \'the realization of an ideal, that which is promised in its provocative and beckoning map; a vision not only of white skeletons but also green palm trees and sapphire seas.\' G. S. Fraser terms it \'an utterly original book\' and goes on to write: \'There will always be a place for stories like <i>Treasure Island</i> that can keep boys and old men happy.\''), ('authors', OrderedDict([('author', OrderedDict([('id', '854076'), ('name', 'Robert Louis Stevenson'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1192746024p5/854076.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1192746024p2/854076.jpg')])), ('link', 'https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson'), ('average_rating', '3.85'), ('ratings_count', '1076618'), ('text_reviews_count', '35625')]))])), ('published', '2001'), ('work', OrderedDict([('id', '3077988'), ('uri', 'kca://work/amzn1.gr.work.v1.jmdkybKCkfrZq5SG8p4pNg')]))])",3,,,Tue Jun 16 00:46:06 -0700 2020,Tue Jun 16 00:46:06 -0700 2020,https://www.goodreads.com/review/show/3394611085,Treasure Island,854076,Robert Louis Stevenson,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394611085'>Treasure Island</a></td></tr>
53,3394610867,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '236093')])), ('isbn', '0140621679'), ('isbn13', '9780140621679'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '7620')])), ('uri', 'kca://book/amzn1.gr.book.v1.UivhNgteUMaLX0zsj4Y5Hw'), ('title', 'The Wonderful Wizard of Oz (Oz, #1)'), ('title_without_series', 'The Wonderful Wizard of Oz'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398003737l/236093._SY160_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398003737l/236093._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz'), ('num_pages', '154'), ('format', 'Paperback'), ('edition_information', 'Penguin Popular Classics'), ('publisher', 'Penguin'), ('publication_day', None), ('publication_year', '1995'), ('publication_month', None), ('average_rating', '3.99'), ('ratings_count', '356001'), ('description', 'When Dorothy and her little dog Toto are caught in a tornado, they and their Kansas farmhouse are suddenly transported to Oz, where Munchkins live, monkeys fly and Wicked Witches rule. Desperate to return home, and with the Wicked Witch of the West on their trail, Dorothy and Toto - together with new friends the Tin Woodsman, Scarecrow and cowardly Lion - embark on a fantastic quest along the Yellow Brick Road in search of the Emerald City. There they hope to meet the legendary, all-powerful Wizard of Oz, who alone may hold the power to grant their every wish.<br /><br />Just as captivating as it was a hundred years ago, this is a story that all ages will love.'), ('authors', OrderedDict([('author', OrderedDict([('id', '3242'), ('name', 'L. Frank Baum'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1383720421p5/3242.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1383720421p2/3242.jpg')])), ('link', 'https://www.goodreads.com/author/show/3242.L_Frank_Baum'), ('average_rating', '3.97'), ('ratings_count', '550614'), ('text_reviews_count', '22572')]))])), ('published', '1995'), ('work', OrderedDict([('id', '1993810'), ('uri', 'kca://work/amzn1.gr.work.v1.Brq5W1RwLwTS7yX4kPgQNQ')]))])",5,,,Tue Jun 16 00:45:45 -0700 2020,Tue Jun 16 00:45:45 -0700 2020,https://www.goodreads.com/review/show/3394610867,The Wonderful Wizard of Oz,3242,L. Frank Baum,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394610867'>The Wonderful Wizard of Oz</a></td></tr>
54,3394610571,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '93')])), ('isbn', '0753454947'), ('isbn13', '9780753454947'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '2385')])), ('uri', 'kca://book/amzn1.gr.book.v1.62w6yF6ljGRIHf98OEYAfQ'), ('title', 'Heidi (Heidi, #1-2)'), ('title_without_series', 'Heidi'), ('image_url', 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png'), ('small_image_url', 'https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/93.Heidi'), ('num_pages', '352'), ('format', 'Paperback'), ('edition_information', 'Kingfisher Classics'), ('publisher', 'Kingfisher'), ('publication_day', '15'), ('publication_year', '2002'), ('publication_month', '11'), ('average_rating', '3.99'), ('ratings_count', '169859'), ('description', 'Little orphan Heidi goes to live high in the Alps with her gruff grandfather and brings happiness to all who know her on the mountain. When Heidi goes to Frankfurt to work in a wealthy household, she dreams of returning to the mountains and meadows, her friend Peter, and her beloved grandfather.'), ('authors', OrderedDict([('author', OrderedDict([('id', '49'), ('name', 'Johanna Spyri'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1201029829p5/49.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1201029829p2/49.jpg')])), ('link', 'https://www.goodreads.com/author/show/49.Johanna_Spyri'), ('average_rating', '4.00'), ('ratings_count', '186545'), ('text_reviews_count', '4391')]))])), ('published', '2002'), ('work', OrderedDict([('id', '1738595'), ('uri', 'kca://work/amzn1.gr.work.v1.vupk7zK34JDihBVCwsZlrw')]))])",4,,,Tue Jun 16 00:45:21 -0700 2020,Tue Jun 16 00:45:25 -0700 2020,https://www.goodreads.com/review/show/3394610571,Heidi,49,Johanna Spyri,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394610571'>Heidi</a></td></tr>
55,3394610289,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '8127')])), ('isbn', '0451528824'), ('isbn13', '9780451528827'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '14871')])), ('uri', 'kca://book/amzn1.gr.book.v1.srpZjZlpcE9dl03dhQOy8w'), ('title', 'Anne of Green Gables (Anne of Green Gables, #1)'), ('title_without_series', 'Anne of Green Gables'), ('image_url', 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png'), ('small_image_url', 'https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables'), ('num_pages', '320'), ('format', 'Paperback'), ('edition_information', None), ('publisher', 'Signet Book'), ('publication_day', '6'), ('publication_year', '2003'), ('publication_month', '5'), ('average_rating', '4.26'), ('ratings_count', '703162'), ('description', ""As soon as Anne Shirley arrives at the snug white farmhouse called Green Gables, she is sure she wants to stay forever . . . but will the Cuthberts send her back to to the orphanage? Anne knows she's not what they expected—a skinny girl with fiery red hair and a temper to match. If only she can convince them to let her stay, she'll try very hard not to keep rushing headlong into scrapes and blurting out the first thing that comes to her mind. Anne is not like anyone else, the Cuthberts agree; she is special—a girl with an enormous imagination. This orphan girl dreams of the day when she can call herself Anne of Green Gables.""), ('authors', OrderedDict([('author', OrderedDict([('id', '5350'), ('name', 'L.M. Montgomery'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1188896723p5/5350.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1188896723p2/5350.jpg')])), ('link', 'https://www.goodreads.com/author/show/5350.L_M_Montgomery'), ('average_rating', '4.22'), ('ratings_count', '1582151'), ('text_reviews_count', '55078')]))])), ('published', '2003'), ('work', OrderedDict([('id', '3464264'), ('uri', 'kca://work/amzn1.gr.work.v1.s7yrHLy8bDalH9w11O-zTQ')]))])",4,,,Tue Jun 16 00:44:58 -0700 2020,Tue Jun 16 00:45:02 -0700 2020,https://www.goodreads.com/review/show/3394610289,Anne of Green Gables,5350,L.M. Montgomery,2020-06-16,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394610289'>Anne of Green Gables</a></td></tr>
56,3394610038,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '1934')])), ('isbn', '0451529308'), ('isbn13', '9780451529305'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '20731')])), ('uri', 'kca://book/amzn1.gr.book.v1.AMKxo9pbFFRBV4qA6jnIYQ'), ('title', 'Little Women'), ('title_without_series', 'Little Women'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562690475l/1934._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562690475l/1934._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/1934.Little_Women'), ('num_pages', '449'), ('format', 'Paperback'), ('edition_information', None), ('publisher', 'Signet Classics'), ('publication_day', '6'), ('publication_year', '2004'), ('publication_month', '4'), ('average_rating', '4.08'), ('ratings_count', '1638598'), ('description', 'Generations of readers young and old, male and female, have fallen in love with the March sisters of Louisa May Alcott’s most popular and enduring novel, <i>Little Women</i>. Here are talented tomboy and author-to-be Jo, tragically frail Beth, beautiful Meg, and romantic, spoiled Amy, united in their devotion to each other and their struggles to survive in New England during the Civil War.<br /><p>It is no secret that Alcott based <i>Little Women</i> on her own early life. While her father, the freethinking reformer and abolitionist Bronson Alcott, hobnobbed with such eminent male authors as Emerson, Thoreau, and Hawthorne, Louisa supported herself and her sisters with ""woman’s work,” including sewing, doing laundry, and acting as a domestic servant. But she soon discovered she could make more money writing. <i>Little Women</i> brought her lasting fame and fortune, and far from being the ""girl’s book” her publisher requested, it explores such timeless themes as love and death, war and peace, the conflict between personal ambition and family responsibilities, and the clash of cultures between Europe and America.</p>'), ('authors', OrderedDict([('author', OrderedDict([('id', '1315'), ('name', 'Louisa May Alcott'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1200326665p5/1315.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1200326665p2/1315.jpg')])), ('link', 'https://www.goodreads.com/author/show/1315.Louisa_May_Alcott'), ('average_rating', '4.06'), ('ratings_count', '1895168'), ('text_reviews_count', '42999')]))])), ('published', '2004'), ('work', OrderedDict([('id', '3244642'), ('uri', 'kca://work/amzn1.gr.work.v1.d2eQgjlqgwEpanKeHkUAgw')]))])",4,,,Tue Jun 16 00:44:33 -0700 2020,Thu Jul 09 19:16:11 -0700 2020,https://www.goodreads.com/review/show/3394610038,Little Women,1315,Louisa May Alcott,2020-07-09,2020-05-01,2020-05-01,2020-06-16,<tr><td><a href='https://www.goodreads.com/review/show/3394610038'>Little Women</a></td></tr>
57,3389768557,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '43822024')])), ('isbn', '1481497065'), ('isbn13', '9781481497060'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '5578')])), ('uri', 'kca://book/amzn1.gr.book.v1.7OM3tkgHAmqpnWaIkl3PMA'), ('title', 'The Toll (Arc of a Scythe, #3)'), ('title_without_series', 'The Toll'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558117336l/43822024._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558117336l/43822024._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/43822024-the-toll'), ('num_pages', '625'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Simon & Schuster Books for Young Readers'), ('publication_day', '5'), ('publication_year', '2019'), ('publication_month', '11'), ('average_rating', '4.27'), ('ratings_count', '35016'), ('description', 'It’s been three years since Rowan and Citra disappeared; since Scythe Goddard came into power; since the Thunderhead closed itself off to everyone but Grayson Tolliver.<br /><br />In this pulse-pounding conclusion to <i>New York Times </i>bestselling author Neal Shusterman’s Arc of a Scythe trilogy, constitutions are tested and old friends are brought back from the dead.'), ('authors', OrderedDict([('author', OrderedDict([('id', '19564'), ('name', 'Neal Shusterman'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1246977170p5/19564.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1246977170p2/19564.jpg')])), ('link', 'https://www.goodreads.com/author/show/19564.Neal_Shusterman'), ('average_rating', '4.22'), ('ratings_count', '672861'), ('text_reviews_count', '88285')]))])), ('published', '2019'), ('work', OrderedDict([('id', '59222476'), ('uri', 'kca://work/amzn1.gr.work.v1.pJ1XvuR9ZysrKirtcMVmFA')]))])",4,Thu Jun 18 05:28:13 -0700 2020,Wed Jun 24 06:16:17 -0700 2020,Sat Jun 13 07:58:37 -0700 2020,Tue Jun 30 03:29:04 -0700 2020,https://www.goodreads.com/review/show/3389768557,The Toll,19564,Neal Shusterman,2020-06-30,2020-06-18,2020-06-24,2020-06-13,<tr><td><a href='https://www.goodreads.com/review/show/3389768557'>The Toll</a></td></tr>
58,3383663956,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '1696832')])), ('isbn', '1405450509'), ('isbn13', '9781405450508'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '15')])), ('uri', 'kca://book/amzn1.gr.book.v1.64kJoRdr3znWUxZmSCO-Pg'), ('title', 'Beers of the World'), ('title_without_series', 'Beers of the World'), ('image_url', 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png'), ('small_image_url', 'https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/1696832.Beers_of_the_World'), ('num_pages', None), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Parragon Publishing'), ('publication_day', '1'), ('publication_year', '2005'), ('publication_month', '11'), ('average_rating', '3.63'), ('ratings_count', '102'), ('description', None), ('authors', OrderedDict([('author', OrderedDict([('id', '781570'), ('name', 'David Kenning'), ('role', 'Creator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png')])), ('link', 'https://www.goodreads.com/author/show/781570.David_Kenning'), ('average_rating', '3.55'), ('ratings_count', '121'), ('text_reviews_count', '20')]))])), ('published', '2005'), ('work', OrderedDict([('id', '1693795'), ('uri', 'kca://work/amzn1.gr.work.v1.CKgueeRMrVBTWuSsun1TyQ')]))])",4,,,Tue Jun 09 16:43:56 -0700 2020,Thu Jul 09 19:18:13 -0700 2020,https://www.goodreads.com/review/show/3383663956,Beers of the World,781570,David Kenning,2020-07-09,2020-05-01,2020-05-01,2020-06-09,<tr><td><a href='https://www.goodreads.com/review/show/3383663956'>Beers of the World</a></td></tr>
59,3375320193,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '45714170')])), ('isbn', '1406375500'), ('isbn13', '9781406375503'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '193')])), ('uri', 'kca://book/amzn1.gr.book.v1.SJ0DJBotk0KBV2R7Hodmvg'), ('title', 'Burn'), ('title_without_series', 'Burn'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571075314l/45714170._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571075314l/45714170._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/45714170-burn'), ('num_pages', '384'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Walker Books'), ('publication_day', '2'), ('publication_year', '2020'), ('publication_month', '6'), ('average_rating', '3.97'), ('ratings_count', '1497'), ('description', ""In 1956 Sarah Dewhurst's father shocks her by hiring a dragon to work the farm. The dragon is a smaller blue rather than the traditional larger reds, though even the reds are now scarce. When the blue dragon, Kazimir, unexpectedly saves Sarah and her friend Jason Inagawa from the attentions of the racist police deputy, Kelby, everything changes. Sarah is part of a prophecy and she must escape the clutches of Malcolm, an assassin from a Believer Cell, the dragon-worshiping cult. When Sarah, Malcolm, and Kazimir eventually converge, they are thrown into another universe, where dragons seem never to have existed. Can they save this world and the one they left?""), ('authors', OrderedDict([('author', OrderedDict([('id', '370361'), ('name', 'Patrick Ness'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1589369436p5/370361.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1589369436p2/370361.jpg')])), ('link', 'https://www.goodreads.com/author/show/370361.Patrick_Ness'), ('average_rating', '4.12'), ('ratings_count', '629013'), ('text_reviews_count', '86796')]))])), ('published', '2020'), ('work', OrderedDict([('id', '70488386'), ('uri', 'kca://work/amzn1.gr.work.v1.aWmQvrbF9XEnGSR-EcfpqA')]))])",4,Tue Jun 09 06:31:52 -0700 2020,Tue Jun 09 06:32:11 -0700 2020,Thu Jun 04 23:20:06 -0700 2020,Tue Jun 09 06:32:11 -0700 2020,https://www.goodreads.com/review/show/3375320193,Burn,370361,Patrick Ness,2020-06-09,2020-06-09,2020-06-09,2020-06-04,<tr><td><a href='https://www.goodreads.com/review/show/3375320193'>Burn</a></td></tr>
